article_id,date,title,url,domain,tags,is_commentary,entities,relevance,event_id,burst_start_date,classification_status,summary
1032.0,2026-05-22 16:00:00,日本円ステーブルコイン「JPYC」、シリーズB累計約50億円調達 | JPYC株式会社のプレスリリース - PR TIMES,https://prtimes.jp/main/html/rd/p/000000319.000054018.html,prtimes.jp,発行・資金、市場・統計、提携・連携、取扱い・対応,0.0,JPYC株式会社、LINE NEXT、Kaia、イグニション・ポイント ベンチャーパートナーズ,95.0,EVT-20260518-01,2026-05-18,done,"JPYC株式会社は、日本円ステーブルコイン「JPYC」のシリーズBラウンドで累計約50億円の資金調達を完了しました。2025年10月の発行開始から約7ヶ月で口座開設数18,000件、累計発行額25億円、総取引高350億円を超える成果を上げており、LINE NEXTの「Unifi」での正式採用やマルチチェーン戦略の拡充を通じて、社会実装フェーズへの移行を加速させています。"
1033.0,2026-05-22 16:00:00,LINEアプリでJPYC対応開始｜Unifiで日本円ステーブルコイン送金・決済が可能に - CoinPartner,https://coinotaku.com/news/articles/248274,coinotaku.com,取扱い・対応、活用事例,0.0,Unifi、Kaia Network、LINE,95.0,EVT-20260518-04,2026-05-18,done,LINEアプリのweb3ウォレット「Unifi」が5月22日、日本円ステーブルコイン「JPYC」への正式対応を開始し、LINEアプリ内でJPYCの入出金、送金、決済などが可能になりました。Kaia Network基盤のJPYCは日本円に連動し価格変動が少ないため、1億人超のLINEユーザーが法定通貨のような感覚で円建てデジタル資産を利用できるようになります。
1034.0,2026-05-22 16:00:00,JPYC、シリーズB累計約50億円を調達へ──いよぎん、明治安田生命らが出資（NADA NEWS） - Yahoo!ニュース,https://news.yahoo.co.jp/articles/17a606be37632843fa3ed84a9157ce8d581dd99d,news.yahoo.co.jp,発行・資金,0.0,いよぎんホールディングス、明治安田生命、Life Design Fund,95.0,EVT-20260518-01,2026-05-18,done,JPYC株式会社はシリーズBラウンドで累計約50億円を調達する見込みで、いよぎんホールディングス、明治安田生命などが出資に参加した。調達資金はシステム開発、人材採用、決済事業拡充などに充てられ、提供開始から約7カ月で累計発行額は25億円を突破している。
1040.0,2026-05-22 17:14:05,JPYC、シリーズBで累計約50億円の調達完了へ 日本円ステーブルコインの社会実装を加速 - Iolite（アイオライト）,https://iolite.net/news/coinpost-710602,iolite.net,発行・資金、取扱い・対応、活用事例、市場・統計,0.0,Life Design Fund、IHD STRATEGY FUND、Unifi、Kaia,95.0,EVT-20260518-01,2026-05-18,done,"JPYC株式会社はシリーズBラウンドのセカンドクローズ完了により、累計約50億円の調達を達成する予定です。同社の日本円ステーブルコイン「JPYC」は発行から約7ヶ月で1万8,000件の口座開設と350億円を超える総取引高を達成し、LINEの次世代Web3ウォレット「Unifi」への正式採用が決定するなど、社会実装が加速しています。"
1041.0,2026-05-22 17:14:05,JPYC、シリーズBで累計約50億円の調達完了へ 日本円ステーブルコインの社会実装を加速 - CoinPost,https://coinpost.jp/?p=710602,coinpost.jp,発行・資金、取扱い・対応、市場・統計,0.0,Life Design Fund、IHD STRATEGY FUND、Unifi、Kaia,95.0,EVT-20260518-01,2026-05-18,done,"JPYC株式会社はシリーズBラウンドのセカンドクローズで累計約50億円の調達を完了予定であり、4社の新規投資家が参画する。同社の日本円ステーブルコイン「JPYC」は発行から約7ヶ月で口座開設数1万8,000件、総取引高350億円超を達成し、LINEエコシステムの次世代ウォレット「Unifi」への採用が決定されるなど、社会実装が加速している。"
1042.0,2026-05-22 18:30:27,いよぎん系ファンド、円建てステーブルコイン発行のJPYCに出資 - 日本経済新聞,https://www.nikkei.com/article/DGXZQOCC226K00S6A520C2000000/,nikkei.com,提携・連携、発行・資金,0.0,いよぎんホールディングス、いよぎんキャピタル、JPYC,75.0,EVT-20260522-02,2026-05-22,done,いよぎんホールディングス傘下のいよぎんキャピタルなどが設立したファンドが、国内初の円建てステーブルコイン発行企業であるJPYCに第三者割当により出資した。同HDは、円建てステーブルコインの普及が地域における新たな価値創出につながると述べている。
1043.0,2026-05-23 00:00:00,伊予銀行系ファンド、円建てステーブルコイン発行のJPYCに出資 - JinaCoin,https://jinacoin.ne.jp/iyogin-jpyc-20260523/,jinacoin.ne.jp,提携・連携、発行・資金,0.0,伊予銀行、いよぎんキャピタル、IHD STRATEGY FUND、JPYC株式会社,75.0,EVT-20260523-01,2026-05-23,done,伊予銀行系のCVCファンド「IHD STRATEGY FUND」が、日本円建てステーブルコイン「JPYC」を発行するJPYC株式会社に出資した。JPYC社は2025年10月に国内初の日本円建てステーブルコインを発行し、送金決済の効率化を目指しており、地方銀行グループのCVCがステーブルコイン発行企業に出資するのは珍しい事例として注目されている。
1044.0,2026-05-23 00:00:00,いよぎん系ファンド、円建てステーブルコイン発行のJPYCに出資 - 日本経済新聞,https://www.nikkei.com/nkd/company/article/?DisplayType=1&ng=DGXZQOCC226K00S6A520C2000000&nik_code=0070067,nikkei.com,提携・連携、発行・資金,0.0,いよぎんホールディングス、いよぎんキャピタル、JPYC,85.0,EVT-20260523-01,2026-05-23,done,いよぎんホールディングス傘下のいよぎんキャピタルなどが設立したファンドが、国内初の円建てステーブルコイン発行企業のJPYCに第三者割当により4月30日付で出資した。いよぎんHDは、円建てステーブルコインの普及による社会的利便性向上が地域における新たな価値創出につながると述べている。
1045.0,2026-05-23 16:00:00,LINE対応web3ウォレット「Unifi」、JPYC採用 LINEからステーブルコイン利用可能に - ポイ探ニュース,https://www.poitan.jp/archives/176892,poitan.jp,取扱い・対応、活用事例,0.0,LINE NEXT Inc.、Unifi、LINE,85.0,EVT-20260518-04,2026-05-18,done,LINE NEXT Inc.が提供するweb3ウォレット「Unifi」が日本円ステーブルコイン「JPYC」を正式採用し、2026年5月22日から利用可能になった。LINEアカウントのみで複雑な設定なく利用でき、LINEアプリから離脱せずにJPYCを管理・利用できる環境が実現される。
1046.0,2026-05-24 12:43:40,【今週のJPYCまとめ】LINEでJPYCが利用可能に。発行上限が大幅改善「1回100万円」へ - crypto-times.jp,https://crypto-times.jp/news-jpyc-summary-for-this-week-may-24th/,crypto-times.jp,取扱い・対応、発行・資金、制度・規制、解説・論説,1.0,LINE、Unifi、金融庁,85.0,EVT-20260518-04,2026-05-18,done,日本円ステーブルコイン「JPYC」がLINE上で5月22日よりサポート開始となり、日常的な利用シーンが拡大する。また、発行上限が「1日あたり100万円」から「1回あたり100万円」へと改善され、ユーザーがより柔軟にJPYCを発行できるようになった。さらに、金融庁が6月1日施行で海外発行のステーブルコインを決済手段として解禁することにより、国内のステーブルコイン市場環境が変わる見通しとなっている。
1047.0,2026-05-25 10:43:46,「JPYC」がシリーズB累計約50億円調達、社会実装が進む（JPYC） - ペイメントナビ,https://paymentnavi.com/paymentnews/174965.html,paymentnavi.com,発行・資金、市場・統計、取扱い・対応,0.0,Life Design Fund、IHD STRATEGY FUND、あわぎん未来創造投資事業有限責任組合、Kaia,95.0,EVT-20260518-01,2026-05-18,done,"日本円ステーブルコイン「JPYC」を発行・運営するJPYCは、シリーズB累計約50億円の資金調達を完了予定であり、調達資金をシステム開発、人材採用、事業推進、戦略的投資に充当して社会実装を加速させる。現在、JPYCは口座開設数1万8,000件、累計発行額25億円、総取引高350億円を超え、複数のブロックチェーンで対応しながら日本円のデジタル流通におけるデファクトスタンダードの地位確立を目指している。"
1048.0,2026-05-25 10:56:18,JPYC、累計調達額が50億円到達｜日本円ステーブルコイン拡大 - Cryptonews,https://cryptonews.com/jp/news/jpyc-series-b-funding-stablecoin/,cryptonews.com,発行・資金、市場・統計、取扱い・対応,0.0,JPYC株式会社、ライフデザインファンド、明治安田未来共創投資事業有限責任組合、Unifi,85.0,EVT-20260518-01,2026-05-18,done,日本円ステーブルコインを発行するJPYC株式会社は、シリーズBラウンドにおける累計資金調達額が約50億円に達する見込みを明らかにした。2025年に金融庁認可を受けた同社は、発行開始からわずか数カ月で総取引高が350億円を超えており、調達資金はエコシステム拡大やシステム開発、人材採用に充てられる予定である。
1049.0,2026-05-25 11:02:12,GENIUS法案の影響など、ステーブルコインの「現在地」を示すデータを解説｜a16z crypto - CoinPost,https://coinpost.jp/crypto/a16z/stablecoin-infrastructure/,coinpost.jp,市場・統計、解説・論説、競合・市場環境,1.0,a16z crypto、GENIUS法案、MiCAフレームワーク,45.0,,,done,ステーブルコインはかつてのクロスボーダー決済ツールから、GENIUS法案やMiCAフレームワークなどの規制整備により、決済インフラとしての地位を確立しつつある。2025年のC2B取引が前年比128%増で急成長し、流通速度が約2.6倍から6倍に上昇するなど、実需に支えられた活発な取引が見られる一方、国内取引の比率が約50%から約75%へ上昇するなど、クロスボーダーではなくローカル決済手段としての役割が強まっている。
1050.0,2026-05-25 16:00:00,トレーダム、ステーブルコインで決済 輸出支援は国内初 - nikkinonline.com,https://www.nikkinonline.com/article/392380,nikkinonline.com,活用事例、提携・連携,0.0,トレーダム、岡部典孝、Tradeum,75.0,EVT-20260522-01,2026-05-22,done,トレーダムは5月22日からステーブルコインを使った輸出支援サービスを開始した。日本企業が新興国などへ商品を輸出する際にステーブルコインでの支払いを受け付けるもので、ステーブルコインによる国際決済サービスは国内初である。
1051.0,2026-05-25 16:00:00,LINEヤフーグループのweb3ウォレットが「JPYC」採用 LINEアプリ上で利用可能に - ITmedia,https://www.itmedia.co.jp/news/articles/2605/22/news134.html,itmedia.co.jp,取扱い・対応,0.0,LINE NEXT、Unifi、Kaia,85.0,EVT-20260518-04,2026-05-18,done,JPYC社は5月22日、LINEヤフーグループのLINE NEXTが提供するデジタル資産ウォレット「Unifi」がJPYCを採用したと発表した。UnifiはLINEアプリ上で利用可能で、LINEアカウントだけで使用でき、LINEアプリを通じたKaiaネットワーク上でのJPYC利用は国内初となる。今後、LINEアプリからJPYCによる決済・送金・預け入れ・受け取りが順次利用可能になり、将来的には現金引き出しや給与受け取りなどの日常的な金融手段としての活用も想定されている。
1052.0,2026-05-25 17:00:00,ダイナース、ステーブルコインとポイント交換 国内初 - 日本経済新聞,https://www.nikkei.com/article/DGXZQOUB2320F0T20C26A5000000/,nikkei.com,活用事例、提携・連携,0.0,三井住友トラストクラブ、ハッシュポート、ダイナース,75.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブは6月からダイナースカードのポイントをステーブルコインに交換するサービスを開始する。JPYCとハッシュポートと組み、実店舗やECサイトでのステーブルコイン決済の普及を目指す。
1053.0,2026-05-25 20:56:17,海外からのステーブルコイン決済を日本円で受領、「トレーダム ペイメント」開始 - CoinPost,https://coinpost.jp/?p=710866,coinpost.jp,活用事例、提携・連携、制度・規制,0.0,トレーダム株式会社、USDC、改正資金決済法,45.0,,,done,フィンテック企業のトレーダム株式会社は、海外の買い手がUSDCなどのステーブルコインで支払い、日本企業が日本円で受け取れるクロスボーダー決済サービス「トレーダム ペイメント」を開始した。従来の銀行送金やクレジットカード決済と比べて手数料が0.25〜1.25％程度で低く、着金スピードも速いため、新興国との取引において既存の決済インフラの空白を埋める手段として注目されている。
1054.0,2026-05-26 00:00:00,【今日の仮想通貨ニュース】BTCもみ合い継続──テザー提携とJPYC拡大が進展 - JinaCoin,https://jinacoin.ne.jp/today-news-top5-20260526/,jinacoin.ne.jp,活用事例、提携・連携、市場・統計,0.0,ダイナースクラブ、三井住友トラストクラブ、HashPort,45.0,EVT-20260525-01,2026-05-25,done,"5月26日の暗号資産市場ではビットコインが76,000ドル台でもみ合う展開が続く一方で、テザーがジョージア政府と連携してラリ建てステーブルコイン「GEL₮」を発行することを発表し、また日本ではダイナースクラブカードのポイントを日本円ステーブルコイン「JPYC」に交換できるサービスが6月1日に開始されるなど、暗号資産の実需と制度整備に関する動きが進展している。"
1055.0,2026-05-26 13:53:11,日本のクレカで初、ダイナースのポイントが「JPYC」と交換可能に。HashPort Wallet上で - あたらしい経済,https://www.neweconomy.jp/posts/576519,neweconomy.jp,取扱い・対応、活用事例,0.0,ダイナースクラブ、三井住友トラストクラブ、HashPort Wallet,92.0,,,done,三井住友トラストクラブはダイナースクラブカードおよびTRUST CLUBカードの利用で貯まるリワードポイントを、日本円ステーブルコイン「JPYC」に交換できるサービスを6月1日より開始する。クレジットカードのポイントをステーブルコインに交換できるのは日本初であり、交換はHashPort Wallet上で行われ、ポイント交換額の精算を行わないなどの対応により暗号資産交換業には該当しないとのことだ。
1056.0,2026-05-26 13:55:15,ダイナースクラブ、ポイントをステーブルコイン「JPYC」に交換可能に - Impress Watch,https://www.watch.impress.co.jp/docs/news/2111646.html,watch.impress.co.jp,活用事例、取扱い・対応,0.0,ダイナースクラブ、三井住友トラストクラブ、HashPort,85.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブは6月1日から、ダイナースクラブカードとTRUST CLUBカードの利用で貯まるリワードポイントを、日本円ステーブルコイン「JPYC」に交換できるサービスを開始する。これはクレジットカードのポイントをステーブルコインに交換できるサービスとしては日本初で、11月30日までのキャンペーン期間中は交換時にポイント還元も実施される。
1057.0,2026-05-26 14:35:38,ダイナースクラブ、ポイントをステーブルコイン「JPYC」に交換可能へ 国内カード初の仕組み - BigGo ファイナンス,https://finance.biggo.jp/news/3B3IYp4BYH_ypPqODTOz,finance.biggo.jp,活用事例、取扱い・対応、提携・連携,0.0,三井住友トラストクラブ、ダイナースクラブ、HashPort,95.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブは6月1日より、ダイナースクラブカードとTRUST CLUBカードのリワードポイントを日本円連動型ステーブルコイン「JPYC」に交換できるサービスを開始し、クレジットカードポイントをステーブルコインに交換できる仕組みは国内で初めての試みとなる。交換されたJPYCは実店舗やECサイト、Web3サービスなど幅広い用途での活用が想定されており、サービス開始を記念してポイントバックキャンペーンが実施される。
1058.0,2026-05-26 14:45:06,ダイナースクラブのポイントをJPYCに交換可能に、日本のカードで初の取り組み - crypto-times.jp,https://crypto-times.jp/news-diners-club-points-can-now-be-exchanged-for-jpyc/,crypto-times.jp,活用事例、提携・連携,0.0,ダイナースクラブ、三井住友トラストクラブ株式会社、HashPort,95.0,,,done,JPYC株式会社は、ダイナースクラブカードとTRUST CLUBカードのリワードポイントを日本円ステーブルコイン「JPYC」に交換できるサービスを2026年6月1日から開始します。クレジットカードのポイントをステーブルコインに交換できる仕組みは日本初となり、交換したJPYCは実店舗やWeb3サービスでの決済などに利用できます。
1059.0,2026-05-26 15:29:30,AWS Summit Japan 2026にゴールドスポンサーとして協賛 | ニュース | シンプレクス株式会社 - シンプレクス株式会社,https://www.simplex.inc/news/2026/3516/,simplex.inc,提携・連携,0.0,シンプレクス株式会社、AWS Summit Japan 2026、JPYC株式会社,25.0,,,done,シンプレクス株式会社は、2026年6月25日・26日に幕張メッセで開催される「AWS Summit Japan 2026」にゴールドスポンサーとして協賛し、生成AI、マイグレーション、UI/UX、web3などのテーマでブース展示とセッションを実施します。同社のインダストリー・プラクティス・リード三浦和夫が、AIとブロックチェーンが実現する次世代体験についてのセッションを講演予定です。
1061.0,2026-05-26 16:00:00,ダイナースクラブ、ポイントを日本円ステーブルコイン「JPYC」へ交換可能に - 日本のクレジットカードで初 - ライブドアニュース,https://news.livedoor.com/article/detail/31376446/?from_page=internal,news.livedoor.com,活用事例、取扱い・対応,0.0,三井住友トラストクラブ、ダイナースクラブ、HashPort,95.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブは6月1日から、ダイナースクラブカードとTRUST CLUBカードの利用で貯まるリワードポイントを、日本円ステーブルコイン「JPYC」に交換できるサービスを開始する。これはクレジットカードのポイントをステーブルコインに交換できる日本初のサービスで、交換したJPYCは実店舗やECサイト、Web3サービスでの決済などに活用できる。
1063.0,2026-05-26 16:00:00,ダイナースクラブのポイント、JPYCに交換可能に──日本のクレジットカードで初（NADA NEWS） - Yahoo!ニュース,https://news.yahoo.co.jp/articles/20a9e2b4e71dcf00bbdc0a126fd78ab56c7a81e5,news.yahoo.co.jp,取扱い・対応、活用事例,0.0,三井住友トラストクラブ、HashPort、ダイナースクラブ,85.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブ、JPYC、HashPortの3社は、ダイナースクラブカードおよびTRUST CLUBカードのリワードポイントを日本円ステーブルコイン「JPYC」に交換できるサービスを6月1日に開始する。クレジットカード利用で貯まるポイントをステーブルコインに交換できる仕組みは日本初であり、交換したJPYCは実店舗やECサイト、Web3サービスでの利用が想定されている。
1060.0,2026-05-26 16:00:00,ダイナースのポイントがJPYCに交換可能に、500ポイント還元キャンペーンも - ポイ探ニュース,https://www.poitan.jp/archives/177320,poitan.jp,取扱い・対応、活用事例,0.0,三井住友トラストクラブ、ダイナースクラブカード、HashPort,85.0,,,done,三井住友トラストクラブが発行するダイナースクラブカードとTRUST CLUBカードのリワードポイントが、2026年6月1日より日本円ステーブルコイン「JPYC」に交換可能になる。交換は「HashPort Wallet」上で行われ、サービス開始記念として2026年6月1日から11月30日まで、交換時にポイント還元を受けられるキャンペーンが実施される。
1062.0,2026-05-26 16:00:00,「ビットコインと何が違う？」、ステーブルコインを解き明かす5つの疑問 - 日経クロステック Active,https://active.nikkeibp.co.jp/atcl/act/19/00768/033100002/,active.nikkeibp.co.jp,解説・論説、競合・市場環境,1.0,ビットコイン、資金決済法、日本総合研究所,45.0,,,done,ステーブルコインはビットコインと異なり、価格が変動せず、発行者が明確に存在し、裏付け資産によって価値が保証されるデジタル通貨である。決済や送金といった実用的な用途を想定しており、特に暗号資産取引やクロスボーダー決済などのブロックチェーン上での取引に向いている。
1064.0,2026-05-26 16:00:00,～日本のクレジットカードで初！～ カード利用で貯まるポイントをステーブルコインに。2026年6月1日、ダイナースクラブのポイントを日本円ステーブルコイン「JPYC」に交換するサービスがスタート。 - PR TIMES,https://prtimes.jp/main/html/rd/p/000000320.000054018.html,prtimes.jp,活用事例、取扱い・対応、提携・連携,0.0,三井住友トラストクラブ、ダイナースクラブ、HashPort,95.0,EVT-20260525-01,2026-05-25,done,JPYC株式会社は2026年6月1日から、三井住友トラストクラブが発行するダイナースクラブカードおよびTRUST CLUBカードの利用で貯まるリワードポイントを日本円ステーブルコイン「JPYC」に交換できるサービスを開始します。これはクレジットカードのポイントをステーブルコインに交換できる日本初のサービスとなり、HashPort Walletを通じて交換が可能です。
1066.0,2026-05-26 16:00:00,（地域発金融）いよぎん系、フィンテックのJPYCに出資 - 日本経済新聞,https://www.nikkei.com/nkd/company/article/?DisplayType=1&ng=DGKKZO96474590V20C26A5EE9000&nik_code=0070067,nikkei.com,提携・連携,0.0,いよぎんホールディングス、いよぎんキャピタル,75.0,EVT-20260523-01,2026-05-23,done,いよぎんホールディングス傘下のいよぎんキャピタルなどが設立したファンドが、フィンテック企業のJPYC（東京・千代田）に第三者割当により4月30日付で出資した。
1065.0,2026-05-26 16:00:00,ダイナースクラブのポイント、JPYCに交換可能に｜国内クレカで初 - CoinPartner,https://coinotaku.com/news/articles/248343,coinotaku.com,活用事例、提携・連携、取扱い・対応,0.0,三井住友トラストクラブ、ダイナースクラブ、HashPort,95.0,,,done,三井住友トラストクラブ、JPYC、HashPortは6月1日から、ダイナースクラブカードとTRUST CLUBカードのリワードポイントを日本円ステーブルコイン「JPYC」に交換できるサービスを開始します。クレジットカードのポイントをステーブルコインに交換できるのは日本で初めてで、交換後のJPYCは実店舗やECサイト、Web3サービスでの決済に利用できます。
1067.0,2026-05-26 17:30:00,ダイナースクラブのポイントがWeb3決済に変わる時代へ。JPYC連携の意味と注意点を解説 - CoinChoice,https://coinchoice.net/diners-jpyc/,coinchoice.net,取扱い・対応、提携・連携、活用事例、解説・論説,1.0,ダイナースクラブ、三井住友トラストクラブ、HashPort、HashPort Wallet,92.0,EVT-20260525-01,2026-05-25,done,2026年6月1日より、ダイナースクラブカードおよびTRUST CLUBカードのリワードポイントを日本円ステーブルコイン「JPYC」に交換できるサービスが開始されます。クレジットカードのポイントをステーブルコインに交換できるのは日本初の取り組みであり、ポイントがブロックチェーン上で送金・決済に使えるデジタル価値に変わる可能性があります。
1068.0,2026-05-26 18:51:12,ダイナースクラブ、ポイントを日本円ステーブルコイン「JPYC」へ交換可能に - 日本のクレジットカードで初 - マイナビニュース,https://news.mynavi.jp/article/20260526-4505519/,news.mynavi.jp,活用事例、取扱い・対応,0.0,三井住友トラストクラブ、ダイナースクラブ、HashPort,85.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブは6月1日から、ダイナースクラブカードとTRUST CLUBカードの利用で貯まるリワードポイントを、日本円ステーブルコイン「JPYC」に交換できるサービスを開始する。これはクレジットカードのポイントをステーブルコインに交換できる仕組みとしては日本初であり、交換したJPYCは実店舗やECサイト、Web3サービスでの決済に活用できる。
1069.0,2026-05-27 08:01:41,低コスト・リアルタイムで国際決済できる「トレーダム ペイメント」の強みとは？ - ペイメントナビ,https://paymentnavi.com/paymentnews/175079.html,paymentnavi.com,提携・連携、実証実験、制度・規制,0.0,トレーダム、FINOLAB、金融庁改正資金決済法,25.0,,,done,トレーダムは、海外の買い手がステーブルコインで支払い、日本の売り手企業が法定通貨で受け取れる規制対応型クロスボーダー決済サービス「トレーダム ペイメント」の提供を開始した。日本企業がステーブルコインに直接触れることなくグローバル決済のメリットを享受でき、従来のSWIFTやクレジットカード決済と比べて手数料・速度で優位性がある。
1070.0,2026-05-27 08:55:52,カード利用のポイントをステーブルコイン（JPYC）に交換可能に（三井住友トラストクラブ） - ペイメントナビ,https://paymentnavi.com/paymentnews/175096.html,paymentnavi.com,活用事例、取扱い・対応,0.0,三井住友トラストクラブ、ダイナースクラブ、HashPort,85.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブが発行するダイナースクラブカードとTRUST CLUBカードの利用で貯まるリワードポイントを、2026年6月1日からJPYCに交換できるサービスを開始する。サービス開始を記念して、ポイント交換時にポイントを還元する「ポイントバックキャンペーン」を実施する。
1071.0,2026-05-27 14:40:10,日本初、クレカポイントをステーブルコインJPYCへ交換可能に - Coinspeaker,https://www.coinspeaker.com/jp/credit-card-points-to-jpyc-stablecoin/,coinspeaker.com,活用事例、提携・連携、取扱い・対応,0.0,三井住友トラストクラブ、ダイナースクラブ、HashPort,95.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブなど3社が、クレジットカードのポイントをステーブルコインJPYCに交換できるサービスを6月1日から開始すると発表した。これは日本初の取り組みであり、ユーザーはHashPortの専用ウォレットを通じて受け取ったJPYCをWeb3サービスで利用できる。
1072.0,2026-05-27 15:10:22,「ステーブルコインを当たり前に」KDDIとHashPortによる連携の全貌 - CoinPost,https://coinpost.jp/crypto/interview/au-coincheck-digital-assets-hashport-wallet/,coinpost.jp,提携・連携、解説・論説,1.0,KDDI、HashPort,45.0,,,done,KDDIの笠井氏は、2023年ごろに暗号資産が「アングラ」と見なされていたのに対し、ステーブルコインの登場により日常の決済や送金の利便性向上への認識が浸透し、金融業界でもオンチェーン化が前提となる状況に変わったと述べている。
1074.0,2026-05-28 16:00:00,ステーブルコインの「風雲児」が明かす、初の円建てコイン発行の舞台裏 - 日経クロステック Active,https://active.nikkeibp.co.jp/atcl/act/19/00768/033100004/,active.nikkeibp.co.jp,解説・論説、制度・規制,1.0,岡部典孝、金融庁金融審議会、資金決済法,75.0,,,done,JPYC社は2023年6月の改正資金決済法施行により、2025年10月に日本初の円建てステーブルコイン「JPYC」の発行にこぎ着けた。金融庁の議論では資金移動業者による発行が認められない可能性があったが、岡部代表取締役の要請により道が開け、2026年3月時点で累計発行額は17億円を超えている。
1073.0,2026-05-28 16:00:00,最大年15%の利回り獲得へ──新興国の”個人向け融資”活用した新型RWAファンドが稼働（NADA NEWS） - Yahoo!ニュース,https://news.yahoo.co.jp/articles/d43063a7772c35d6c1ec1e407d99bf518ebc2387,news.yahoo.co.jp,実証実験、競合・市場環境,0.0,R25、Axil、Pharos,5.0,,,done,R25は新興国の個人向け小口ローンを裏付けにしたオンチェーン金利商品「Axil Consumer Credit Vault」をローンチし、メキシコやタイなど5カ国で最大年15%の利回りを提供する。同Vaultはローンチ時点で3500万ドルの預入予定額を確保し、事前預入キャンペーンでは5000万ドルを集めた。
1075.0,2026-05-29 12:45:30,三井住友トラストはハッシュポートと提携し、カードポイントをJPYCステーブルコインに変換します。 - Bitcoin News,https://news.bitcoin.com/ja/mitsui-sumitomo-trust-hashport-teikei-card-point-jpyc-stablecoin-henkan/,news.bitcoin.com,提携・連携、活用事例,0.0,三井住友トラストクラブ、ハッシュポート、ダイナースクラブ,95.0,EVT-20260525-01,2026-05-25,done,三井住友トラストクラブとハッシュポートが提携し、クレジットカードのポイントをJPYCステーブルコインに交換できるサービスを開始します。年間2.8兆円規模のポイント市場がステーブルコイン普及の触媒となり、6月1日からはポイント交換時に50%のキャッシュバックキャンペーンが実施されます。
1076.0,2026-05-29 16:00:00,AIがJPYCでお米を買った日——Komlock lab「Kova（β）」が問いかけるAIの経済活動 - shiritomo,https://hashout.jp/ai/1566/,hashout.jp,活用事例、実証実験,0.0,Komlock lab、Kova、TDSE,75.0,EVT-20260529-01,2026-05-29,done,Komlock labが公開した自律決済基盤「Kova（β）」により、2026年5月28日にAIが日本円ステーブルコインのJPYCを使用してお米を自動購入する実例が実現しました。Kovaはコマンド数行でAIに財布を持たせ、EVM互換チェーンとJPYC、「x402」プロトコルを組み合わせることで、AIが自律的に判断・決済・取得まで完結させる仕組みを実現しています。TDSEとの実証実験やコインチェックとの共同研究を通じて、AIが経済活動に参加する新たな時代の基盤が整備されつつあります。
1077.0,2026-05-29 16:00:00,AIエージェントで「購買自動化」、ステーブルコインの役割はより重要に - 日経クロステック Active,https://active.nikkeibp.co.jp/atcl/act/19/00768/033100005/,active.nikkeibp.co.jp,実証実験、解説・論説,1.0,JCB、デジタルガレージ、りそなホールディングス、Progmat,65.0,,,done,AIエージェントによる購買自動化の実現に向けて、JCBやりそなHDなどが東京・渋谷でステーブルコイン（JPYCやUSDC）を使ったコード決済の実証実験を実施し、既存システムへの負担を最小限にしながら利用者の受け入れ度や課題を検証している。また、Progmatなどは国際送金を低コスト・高速化するため、Swiftのインターフェースを活用してステーブルコインによるクロスボーダー決済の仕組みを構築するProject Paxを進めており、複数の国内外金融機関が参加している。
1078.0,2026-05-30 16:00:00,ステーブルコイン支払い対応のクロスボーダー決済サービス「トレーダム ペイメント」とは？ 日本企業が日本円で受け取ることができる規制対応型（ネットショップ担当者フォーラム） - Yahoo!ニュース,https://news.yahoo.co.jp/articles/5770f6b79ca0855760afc010ecc34bf9f264a3e6,news.yahoo.co.jp,活用事例、提携・連携,0.0,トレーダム ペイメント、トレーダム,45.0,,,done,トレーダムが提供する「トレーダム ペイメント」は、海外の支払人がステーブルコイン（JPYC等）で支払い、日本企業が法定通貨で受け取るクロスボーダー決済サービスで、日本初をうたっている。日本企業はステーブルコイン管理の負担を抑えながら、低コストかつスピーディーな決済を実現でき、新興国を中心に拡大するステーブルコイン決済ニーズに対応できる。
1079.0,2026-06-01 08:29:02,JPYC、日本円ステーブルコイン事業でシリーズB累計約50億円調達 - BRIDGE（ブリッジ）,https://thebridge.jp/2026/05/jpyc-series-b-funding-50-billion-yen,thebridge.jp,発行・資金、提携・連携,0.0,Life Design Fund、IHD STRATEGY FUND、LINE NEXT Unifi,95.0,EVT-20260518-01,2026-05-18,done,日本円ステーブルコイン「JPYC」を発行・運営するJPYCは、シリーズBラウンドで累計約50億円の資金調達を完了した。調達資金は、金融機関水準のセキュリティを備えたシステム開発、マルチチェーン展開、人材採用などに充当される予定である。
